gene_id	Op_Prot_Nat_A	Op_Prot_Nat_B	Op_Prot_Nat_C	Tr_Prot_Nat_A	Tr_Prot_Nat_B	Tr_Prot_Nat_C	Tr_Prot_Alk_A	Tr_Prot_Alk_B	Tr_Prot_Alk_C
evm.model.scaffold12.54	29.58	29.67	26.41	37.69	40.05	33.84	29.59	42.38	30.29
evm.model.scaffold12.53	20.08	18.93	18.42	25.11	21.34	24.29	15.24	22.91	15.38
evm.model.scaffold12.52	20.05	22.85	19.25	25.61	33.09	25.58	24.58	38.34	27.79
evm.model.scaffold12.51	5.14	6.4	5.13	5.96	7.74	4.5	5.15	6.82	6.2
evm.model.scaffold12.50	14.11	13.38	12.62	15.69	13.83	16.66	12.35	17.43	14.5
evm.model.scaffold12.5	306.62	400.85	306.34	279.04	206.88	634.69	676.08	578.37	432.08
evm.model.scaffold12.49	18.39	18.14	15.7	19.25	25.06	16.63	18.09	26.45	19.36
evm.model.scaffold12.48	15.04	15.03	13.87	17.06	21.35	15.7	13.32	20.42	15.63
evm.model.scaffold12.47	73.44	76.31	74.85	90.88	111.07	73.16	72.19	98.72	78.92
evm.model.scaffold12.46	1562.42	3637.96	2499.66	2364.62	7101.91	1055.95	1202.33	2416.12	1878.65
evm.model.scaffold12.45	31.05	34.89	35.01	43.67	33.21	39.33	39.34	52.35	35.42
evm.model.scaffold12.44	23.12	30.9	29.72	43.91	32.63	39.7	25.87	48.21	30.45
evm.model.scaffold12.43	38.23	39.45	36.83	50.05	42.05	46.32	31.63	42.78	36.44
evm.model.scaffold12.42	29.4	26.78	22.34	30.87	33.14	25.82	27.68	33.11	28.77
evm.model.scaffold12.41	17.31	17.75	15.33	18.65	23.16	18.56	16.28	20.7	18.83
evm.model.scaffold12.40	20.73	23.97	21.48	31.37	39.38	21.75	22.41	36.01	24.18
evm.model.scaffold12.4	60.12	20.13	31.45	40.64	2.77	10.38	58.4	8.98	17.99
evm.model.scaffold12.39	20.89	21.71	18.96	23.53	24.61	21.77	22.49	29.59	27.07
evm.model.scaffold12.38	167.27	175.4	289.48	230.34	207.66	358.62	318.42	277.27	433.26
evm.model.scaffold12.37	13.99	17.82	12.48	21.09	25.36	16.52	20.67	34.54	20.58
evm.model.scaffold12.36	4.6	5.93	5.72	9.17	7.49	7.03	5.55	7.84	8.62
evm.model.scaffold12.35	17.66	18.14	21.34	29.55	22.26	15.29	15.8	32.29	16.71
evm.model.scaffold12.34	0.07	0.85	0.28	1.49	2.7	1.01	2.07	6.24	2.7
evm.model.scaffold12.33	5.79	1.47	3.65	3.94	3.24	1.72	2.57	6.28	1.51
evm.model.scaffold12.32	10.08	3.58	5.43	10.27	3.66	2.16	3.81	3.55	3.27
evm.model.scaffold12.31	31.37	25.86	26.08	35.04	30.61	29.97	33.63	32.53	30.16
evm.model.scaffold12.30	33.12	38.46	36.02	64.35	24.7	62.87	49.69	61.75	35
evm.model.scaffold12.3	322.48	390.85	297.36	303.13	340.64	453.86	521.27	407.35	649.56
evm.model.scaffold12.29	1.71	1.46	1.48	1.62	1.73	1.68	2.45	1.71	1.79
evm.model.scaffold12.28	21.91	24.86	19.49	21.96	28.55	20.57	20.18	22.77	21.33
evm.model.scaffold12.27	281.05	297.96	250.03	255.86	263.83	289.81	286.31	261.1	250.03
evm.model.scaffold12.26	7.83	7.22	7.75	9.41	11.26	8.31	8.1	11.62	8.92
evm.model.scaffold12.25	18.36	14.87	15.36	24.32	22.4	14.81	16.27	22	21.5
evm.model.scaffold12.24	7.06	8.16	6.35	8.47	9.35	7.55	6.83	8.33	9.74
evm.model.scaffold12.23	0.03	0.19	0.15	0	0.51	0.32	0.22	0.54	0.32
evm.model.scaffold12.22	26.73	29.33	26.85	32.38	37.88	29.48	30.78	39.68	31.34
evm.model.scaffold12.21	81.95	86.63	77.59	108.68	84.19	106.04	87.64	101.46	91.15
evm.model.scaffold12.205	16.85	16.07	15.88	18.28	17.21	17.81	16.09	18.2	18.47
evm.model.scaffold12.204	12.63	11.07	11.33	12.14	14.46	11.28	12.8	18.2	13.45
evm.model.scaffold12.203	42.21	36.22	38.11	56.32	49.76	43.15	45.44	52	45.67
evm.model.scaffold12.202	3.68	3.18	4.25	4.97	4.53	4.49	3.67	4.35	4.03
evm.model.scaffold12.201	208.36	231.85	224.02	201.04	174.81	275.46	276.93	225.66	221.49
evm.model.scaffold12.200	10	10.72	8.89	10.37	15.59	8.64	8.77	13.54	10.83
evm.model.scaffold12.20	9.34	6.35	8.28	10.54	8.93	8.33	9.37	9.35	12.23
evm.model.scaffold12.2	0	0	0	0	0	0	0	0	0
evm.model.scaffold12.199	0	7.7	5.63	6.67	21.94	9.85	13.54	19.43	18.13
evm.model.scaffold12.198	3.55	3.85	3.94	3.14	4.24	2.67	4.03	2.99	3.94
evm.model.scaffold12.197	13.56	10.4	11.07	16.15	13.49	10.58	9.37	15.98	11.22
evm.model.scaffold12.196	188.93	184.48	175.67	170.9	188.03	212.02	216.84	200.24	197.57
evm.model.scaffold12.195	10.39	10.96	9.52	12.19	14.79	11.68	10.65	17.41	12.38
evm.model.scaffold12.194	9.56	9.73	7.65	11.65	12.52	9.47	9.16	12.56	10.2
evm.model.scaffold12.193	17.55	16.37	15.62	21.41	18.63	19.5	16.09	22.1	15.9
evm.model.scaffold12.192	5.79	4.89	2.19	4.51	5.55	3.01	3.85	7.54	4.52
evm.model.scaffold12.191	0.09	3.66	1.48	4	9.24	3.91	5.48	20.2	6.96
evm.model.scaffold12.190	0.1	4.24	1.7	3.71	9.8	4.97	6.3	20.17	9.48
evm.model.scaffold12.19	19	22.22	16.53	22.65	32.61	21.55	23.8	44.96	29.07
evm.model.scaffold12.189	117.52	104.07	115.71	124.3	123.38	110.86	84.31	98.9	97.37
evm.model.scaffold12.188	0.03	0	0	0	0	0.02	0.04	0.04	0.06
evm.model.scaffold12.187	521.94	656.51	515.24	368.64	439.68	488.01	532.28	371.48	532.99
evm.model.scaffold12.186	11.04	9.37	10.54	14.56	13.7	9.51	9.64	14.19	12.32
evm.model.scaffold12.185	0.25	12.51	5.83	11.13	35.36	15.24	19.9	64.88	31.37
evm.model.scaffold12.184	0.84	0.49	0.59	0.95	0.76	0.51	0.63	0.76	0.73
evm.model.scaffold12.183	9.63	13.25	10.32	11.86	12.19	11.2	11.81	14.63	12.91
evm.model.scaffold12.182	12.62	15.06	12.16	17.9	23.06	16.76	17.97	30.23	22.54
evm.model.scaffold12.181	22.93	23.07	20.99	31.46	24.71	26.6	19.09	27.55	20.9
evm.model.scaffold12.180	34.05	42.65	26.24	44.07	57.05	33.8	41	59.78	50.53
evm.model.scaffold12.18	35.95	36.76	38.2	45.42	48.42	41	35.24	51.94	44.91
evm.model.scaffold12.179	33.05	31.26	28.39	30.36	37.53	31.42	34.6	41.09	39.76
evm.model.scaffold12.178	51.42	48.46	23.23	48.82	32.06	68.29	36	53.41	23.26
evm.model.scaffold12.177	20.09	18.49	20.12	22.92	22.67	22.62	16.56	20.71	19.23
evm.model.scaffold12.176	6.55	9.1	8.27	4.87	6.51	12.42	9.55	14.44	8.06
evm.model.scaffold12.175	24.19	28.85	25.42	27.23	30.67	32.92	26.27	47.3	29.7
evm.model.scaffold12.174	182.66	165.85	160.09	257.41	235.75	157.36	153.41	214.06	148.72
evm.model.scaffold12.173	24.77	21.29	20.23	31.84	20.07	21.73	20.73	23.33	17.7
evm.model.scaffold12.172	12.62	8.64	13.28	22.03	8.1	7.66	7.72	8.01	7.61
evm.model.scaffold12.171	15.5	15.1	14.05	17.82	18.54	13.5	13.4	18.38	16.76
evm.model.scaffold12.170	5.02	3.98	5.37	4.62	6.43	6.74	4.16	6.13	7.07
evm.model.scaffold12.17	0	2.28	1.44	1.87	5.64	2.39	3.25	11.33	4.63
evm.model.scaffold12.169	19.86	18.92	17.28	23.18	27.22	15.73	17.07	28.15	20.82
evm.model.scaffold12.168	17.2	15.64	14.31	15.43	18.25	14.16	13.35	17.01	13.03
evm.model.scaffold12.167	51.86	49.35	46.2	56.06	59.96	48.97	56.44	61.81	59.1
evm.model.scaffold12.166	33.78	39.29	39.66	38	48.34	39.63	41.69	47.02	50.26
evm.model.scaffold12.165	1.69	1.54	1.66	1.09	1.02	1.66	1.02	1.88	1.59
evm.model.scaffold12.164	12.27	14.16	11.71	17.16	18.22	12.79	12.95	19.37	16.27
evm.model.scaffold12.163	14.82	15.89	15.85	18.08	18.89	16.61	15.73	16.73	15.13
evm.model.scaffold12.162	20.72	22.85	18.65	24.22	32.93	20.94	18.54	32.8	21.81
evm.model.scaffold12.161	16.08	16.42	15.42	20.48	21.31	14.98	13.84	22.8	15.36
evm.model.scaffold12.160	1.5	0	5.53	0	1.86	1.8	0	6.4	0
evm.model.scaffold12.16	12.13	15.52	12.53	19.71	20.7	15.2	14.51	27.56	18.77
evm.model.scaffold12.159	18.3	20.61	23.33	27.26	27.31	30.05	32.35	38.61	25.63
evm.model.scaffold12.158	8.38	13.31	8.8	7.27	25.08	17.05	57.39	39.31	22.11
evm.model.scaffold12.157	2.87	2.31	2.77	4.14	3.06	2.58	3.1	3.67	3.9
evm.model.scaffold12.156	0	0.09	0	0	0	0.11	0	0.15	0.07
evm.model.scaffold12.155	0.06	0.16	0	0	0.15	0.03	0	0.07	0.06
evm.model.scaffold12.154	271.88	312.16	274.43	283.5	298.37	348.95	282.27	272.36	236.38
evm.model.scaffold12.153	5.29	6.1	5.42	5.98	8.99	5.22	6	8.41	6.54
evm.model.scaffold12.152	34.24	39.71	35.86	50.38	46.6	43.91	32.04	46	36.07
evm.model.scaffold12.151	0	0.4	0.15	0.23	1.33	0.26	0.17	0.71	0.77
evm.model.scaffold12.150	7.51	7.35	9.16	15.82	9.91	5.48	6.21	12.91	5.58
evm.model.scaffold12.15	0	0	0	0	0	0	0.39	0	0
evm.model.scaffold12.149	0	1.24	0.4	1.05	3.19	1.54	2.65	7.93	3.19
evm.model.scaffold12.148	1.21	1.53	1.9	2.94	1.45	0.45	0.89	0.87	0.39
evm.model.scaffold12.147	5.18	4.1	4.49	8.2	4.93	3.37	4.09	4.64	4.86
evm.model.scaffold12.146	18.93	7.31	5.03	27.9	9.06	35.15	106.52	16.86	60.79
evm.model.scaffold12.145	16.59	34.29	22.32	29.06	21.67	64.6	33.51	32.3	37.82
evm.model.scaffold12.144	3.47	8.06	5.42	5.01	5.13	13.08	8.21	7.15	8.89
evm.model.scaffold12.143	330.34	364.88	370.88	284.27	403.64	300.48	313.11	272.15	260.64
evm.model.scaffold12.142	21.4	23.41	18.59	33.51	15.23	24.9	23.17	31.52	14.18
evm.model.scaffold12.141	59.15	67.12	64.02	67.12	70.54	79.54	45.55	76.63	60.15
evm.model.scaffold12.140	26.13	26.06	29.62	36.69	37.41	32.9	28.05	45.92	36.27
evm.model.scaffold12.14	0.55	0.77	0.49	0.39	0.74	0.62	0.51	0.38	0.63
evm.model.scaffold12.139	45.17	52.02	41.85	74.19	69.25	49.42	51.12	86.71	50.57
evm.model.scaffold12.138	7.61	7.98	8.67	13.35	12.74	9.56	13.37	21.41	12.85
evm.model.scaffold12.137	0.03	1.93	0.88	1.69	4.93	2.13	2.9	9.35	3.86
evm.model.scaffold12.136	14.37	17.22	14.34	23.03	20.19	10.92	12.07	19.5	13.74
evm.model.scaffold12.135	5.91	5.13	5.78	8.52	8.12	5.76	5.73	7.7	6.16
evm.model.scaffold12.134	11.87	13.87	12.69	16.37	17.38	12.61	11.49	16.9	13.81
evm.model.scaffold12.133	20.69	37.24	38.83	28.92	44.55	27.94	23.3	53.84	29.44
evm.model.scaffold12.132	86.29	124.46	63.7	108.96	497.26	69.19	75.11	319.07	123.38
evm.model.scaffold12.131	0.26	0.55	0.65	0.04	0.37	0.33	0.2	0.14	0.9
evm.model.scaffold12.130	1.15	1.32	0.89	1.35	1.37	0.71	0.81	1.51	1.11
evm.model.scaffold12.13	7.55	7.17	6.62	10.09	8.62	7.02	5.92	8.98	7.62
evm.model.scaffold12.129	12.55	15.98	14.04	13.46	17.03	16.6	12.03	13.27	12.17
evm.model.scaffold12.128	36.48	34.57	34.83	27.88	29.4	44.03	36.14	45.6	51.97
evm.model.scaffold12.127	3	4.17	3.71	2.07	3.91	3.24	2.61	4.3	2.85
evm.model.scaffold12.126	239.37	287.09	211.85	108.39	182.95	198.71	255.31	151.14	244.93
evm.model.scaffold12.125	0	4	1.49	3.96	10.15	5.28	5.27	22.2	9.78
evm.model.scaffold12.124	0.59	0.77	0.61	0.49	0.76	0.7	0.56	0.59	0.57
evm.model.scaffold12.123	16.14	18.87	18.39	19.66	20.87	20.01	15.48	19.74	17.4
evm.model.scaffold12.122	22.03	27.72	25.12	29.93	34.08	38.41	37.51	53.35	44.73
evm.model.scaffold12.121	23.95	55.94	34.97	27.02	45.93	17.14	13.59	51.74	22.09
evm.model.scaffold12.120	0.29	4.07	1.12	0.11	1.98	0.39	0.09	1.74	0.23
evm.model.scaffold12.12	8.2	10.3	7.66	5.29	6.68	8.51	8.72	8.03	8.52
evm.model.scaffold12.119	28.89	47.04	33.35	54.35	40.67	15.17	30.09	34.04	21.85
evm.model.scaffold12.118	73.2	68.92	56.3	83.17	78.42	65.12	52.44	39.89	28.85
evm.model.scaffold12.117	3.09	2.28	2.74	2.94	0.56	5.29	5.52	0.53	3.51
evm.model.scaffold12.116	0.19	0.13	0.12	0.16	0.22	0.21	0.22	0.17	0.22
evm.model.scaffold12.115	0.08	1.13	0.41	0.87	2.49	1.22	1.28	6.98	2.13
evm.model.scaffold12.114	0.44	0.6	0.54	0.79	0.93	0.4	0.54	1.04	0.51
evm.model.scaffold12.113	31.07	27.19	26.92	32.79	45.14	27.89	34.38	56.04	37.52
evm.model.scaffold12.112	525.78	587.8	560.5	392.57	487.2	496.03	545.48	449.5	475.79
evm.model.scaffold12.111	0	3.57	0.83	1.24	5.43	1.66	3.33	13.1	6.31
evm.model.scaffold12.110	1.7	0	0.32	1.97	0.81	0.75	0.37	0	0.33
evm.model.scaffold12.11	2.95	5.9	3.3	4.01	0.84	5.82	4.97	3.07	2.47
evm.model.scaffold12.109	0	0.57	0.43	2.27	1.62	0.99	2.23	6.95	3.08
evm.model.scaffold12.108	0	1.12	0.42	1.58	3.95	1.81	2.18	9.45	4.49
evm.model.scaffold12.107	0.92	0.58	0.82	0.8	0.76	0.52	0.29	0.92	0.77
evm.model.scaffold12.106	0.08	0.51	0	0	1.62	0.9	0.26	2.15	0.85
evm.model.scaffold12.105	188.94	315.66	229.49	357.1	149.87	696.74	421.09	387.6	405.55
evm.model.scaffold12.104	1.02	0.74	0.72	0.87	0.74	0.63	0.49	1.05	0.83
evm.model.scaffold12.103	21.83	22.16	19.66	29.72	28.9	21.63	17.19	24.61	20.48
evm.model.scaffold12.102	0.03	0.77	0.4	0.78	1.83	1.05	1.2	5.14	2.01
evm.model.scaffold12.101	1.87	1.52	1.69	1.61	2.32	3.2	2.22	2.64	5.2
evm.model.scaffold12.100	0.65	1.53	1.42	1.3	1.86	1.05	1.44	2.79	1.67
evm.model.scaffold12.10	101.91	123.42	124.92	148.83	85.93	178.71	316.72	326.52	169.27
evm.model.scaffold12.1	1.36	1.08	1.57	2.13	1.85	1.49	1.69	3.17	2.43
evm.model.scaffold119.9	9.1	9.69	7.49	11.55	11.43	9.31	8.19	11.47	10.59
evm.model.scaffold119.8	13.2	17.33	8.45	26.75	17.63	16.9	24.3	18.22	15.06
evm.model.scaffold119.7	1.14	2.06	1.25	1.83	3.11	1.88	2.2	5.56	3.03
evm.model.scaffold119.6	6.84	10.95	11.81	7.32	8.36	12.46	8.79	12.36	11.2
evm.model.scaffold119.5	6.34	5.82	5.18	7.8	6.09	5.03	4.12	7.23	5.56
evm.model.scaffold119.4	3.09	3.57	3.57	3.98	3.62	3.28	1.27	4.49	2.67
evm.model.scaffold119.3	13.31	16.04	16.16	16.6	19.68	18.81	11.41	20.09	16.35
evm.model.scaffold119.2	10.56	10.1	10.6	14.57	13.96	11.6	11.7	15.71	11.84
evm.model.scaffold119.12	0.47	1.19	1.32	3.44	3.93	0.79	0.52	1.52	0.91
evm.model.scaffold119.11	4.84	3.07	4.12	7.08	6.06	4.61	3.99	5.59	5.45
evm.model.scaffold119.10	9.56	10.79	7.71	11.4	12.74	9.72	11.4	13.85	10.12
evm.model.scaffold119.1	0.04	1.88	1.37	2.19	4.78	2.33	3.19	6.48	3.91
evm.model.scaffold118.9	128.44	76.43	89.69	54.74	51.14	82.65	59.62	59.68	79.79
evm.model.scaffold118.8	379.78	399.78	440.68	513.82	266.67	695.47	519.79	511.98	416.31
evm.model.scaffold118.7	221.1	257.65	242.01	319.35	142.48	429.8	351.18	317.75	230.36
evm.model.scaffold118.6	41.74	39.84	29.06	32.29	45.99	32.77	28.06	37	19.49
evm.model.scaffold118.5	18.08	18.1	17.31	26.26	26.16	13.14	11.95	22.27	12.73
evm.model.scaffold118.4	1.48	1.45	2.27	0.05	2.12	2.68	5.74	1.67	2.04
evm.model.scaffold118.3	10.43	10.17	5.69	10.01	5.3	6.46	3.48	8.37	3.9
evm.model.scaffold118.2	0.05	1.52	0.7	1.07	6.22	1.1	1.5	7.84	3.19
evm.model.scaffold118.15	0	2.64	1.69	2.02	7.96	3.58	3.97	14.77	6.53
evm.model.scaffold118.14	0	6.27	2.69	4.08	13.34	6.42	9.1	29.4	11.2
evm.model.scaffold118.13	0	4.25	1.2	3.28	8.67	5.42	7.69	23.94	11.25
evm.model.scaffold118.12	0.33	0	0.23	0.26	0.44	0.25	0.15	0.62	0.27
evm.model.scaffold118.11	31.63	35.82	41.81	21.5	29.32	42.19	36.05	29.33	35.7
evm.model.scaffold118.10	3.62	3.26	5.61	6.45	2.83	5.02	5.71	2.98	9
evm.model.scaffold118.1	0.06	1.22	0.45	0.88	2.44	1.77	1.98	5.05	2.47
evm.model.scaffold117.9	0	0	0.41	0.64	0	0.25	1.47	0.48	0.86
evm.model.scaffold117.8	56.81	52.6	59.91	104.81	94.57	42.43	56.09	95.53	62.49
evm.model.scaffold117.7	1.82	2.93	3.49	1.6	3.33	4.56	4.22	4.45	6.73
evm.model.scaffold117.6	0	8.95	3.61	7.63	19.63	9.05	9.81	38.79	15.13
evm.model.scaffold117.5	2.73	4.62	4.98	3.03	1.48	8.45	11.76	5.35	6.09
evm.model.scaffold117.4	11.16	10.22	9.24	14.8	12.96	10.91	12.32	12.12	14.2
evm.model.scaffold117.3	22	23.05	22.08	19.78	27.13	21.84	22.78	23.72	25.34
evm.model.scaffold117.2	5.02	6.24	4.99	6.93	9.51	6.39	8.25	11.58	10.38
evm.model.scaffold117.16	0.06	0.04	0.14	0.04	0.1	0.06	0.13	0.13	0.11
evm.model.scaffold117.15	1.78	1.26	1.71	2.58	2.28	1.61	1.45	2.7	2.57
evm.model.scaffold117.14	119.46	69.24	62.9	83.35	71.57	67.24	43.59	83.52	60.42
evm.model.scaffold117.13	1.14	1.47	1.52	2.39	1.43	1.87	1.39	1.92	2.52
evm.model.scaffold117.12	0.1	22.3	10.46	22.51	60.52	31.74	42.03	125.37	62.16
evm.model.scaffold117.11	1.02	0.8	0.86	0.81	0.82	0.89	0.6	0.83	0.96
evm.model.scaffold117.10	0.99	0.88	0.77	0.75	0.85	0.99	1.16	1.33	0.61
evm.model.scaffold117.1	11.27	13.81	11.42	16.51	16.62	12.66	10.36	15.95	14.47
evm.model.scaffold116.8	0.35	0.37	0.33	0.51	0.35	0.29	0.39	0.48	0.48
evm.model.scaffold116.7	0.08	3.91	2.25	7.38	14.15	5.15	7.74	14.18	11.25
evm.model.scaffold116.6	0	3.66	2.19	3.35	8.31	3.95	5.64	18.54	6.67
evm.model.scaffold116.5	0.7	7.77	7.54	11.09	19.69	14.11	11.2	23.83	23.87
evm.model.scaffold116.4	7.39	7.97	7.03	8.53	8.9	7.92	6	9.46	7.93
evm.model.scaffold116.3	0.03	2.45	0.83	1.84	6.22	2.35	2.81	10.44	4.46
evm.model.scaffold116.2	0	0.73	0.48	0.7	2.75	1.06	0.63	3.41	1.35
evm.model.scaffold116.1	0	1.45	0.71	0.79	3.27	1.17	1.85	6.12	1.99
evm.model.scaffold115.9	40.21	45.55	37.56	53.01	58.77	38.52	41.67	62.23	40.78
evm.model.scaffold115.8	31.6	25.4	28	32.2	34.12	30.97	28.08	31.13	29.13
evm.model.scaffold115.7	16.21	16.58	16.73	17.58	20.67	19.54	19.22	22.64	22.16
evm.model.scaffold115.6	23.21	27.88	24.36	28.89	37.43	25.91	22.16	40.75	24.57
evm.model.scaffold115.5	0.68	0.54	0.59	0.6	0.98	0.65	0.68	0.74	0.64
evm.model.scaffold115.4	256.07	236.36	255.71	372.61	323.4	265.43	217.81	292.23	228.58
evm.model.scaffold115.3	34.52	34.56	34.17	37.35	39.88	36.58	26.52	44.74	30.74
evm.model.scaffold115.2	1.95	1.46	1.7	2.01	1.64	1.55	1.29	2.39	2.23
evm.model.scaffold115.15	45.11	49.77	43.61	60.07	62.26	54.57	55.24	73.04	59.72
evm.model.scaffold115.14	135.53	112.8	118.16	152.13	140.76	128.16	121.64	136.34	128.16
evm.model.scaffold115.13	6.09	7.45	6.13	8.5	10.62	6.73	6.96	10.89	8.94
evm.model.scaffold115.12	28.84	29.02	25.78	30.84	35.56	28.08	27.7	34.26	31.62
evm.model.scaffold115.11	3.69	4.93	3.41	4.06	7.77	4.62	5.6	12.41	7.95
evm.model.scaffold115.10	2.23	1.58	1.71	1.79	2.08	1.46	1.43	1.97	2.43
evm.model.scaffold115.1	1.51	2.76	0.87	1.96	3.66	0.8	1.51	2.21	1.05
evm.model.scaffold114.9	7.95	5.81	11.82	8.13	3.45	27.02	10.81	5.49	8.37
evm.model.scaffold114.8	29.1	28.28	39.51	22.71	3.7	74.61	81.12	11.23	33.79
evm.model.scaffold114.7	184.96	164.8	232.09	129.49	38.63	273.58	234.44	108.11	177.15
evm.model.scaffold114.6	194.07	177.05	95.18	269.35	206.11	68.76	188.15	252.4	126.05
evm.model.scaffold114.5	0.46	0.65	0.64	0.72	0.72	0.4	0.54	0.55	0.79
evm.model.scaffold114.4	0	0	0	0	0.03	0	0	0	0
evm.model.scaffold114.3	0.56	0.5	0.51	0.58	0.43	0.34	0.29	0.59	0.46
evm.model.scaffold114.28	0.13	0.49	0	0.18	0.15	0.55	0.84	0.28	1.24
evm.model.scaffold114.27	0	2.76	1.05	2.97	7.06	2.99	4.51	11.91	5.91
evm.model.scaffold114.26	0	6.89	2.64	6.06	19.48	6.86	11.3	35.12	12.98
evm.model.scaffold114.25	0	6.23	2.1	5.3	14.33	6.21	7.86	30.9	11.47
evm.model.scaffold114.24	0	11.01	4.08	9.25	28.96	12.05	15.33	59.79	22.05
evm.model.scaffold114.23	2.98	2.45	2.49	4.02	3.53	2.47	2.65	3.66	3.5
evm.model.scaffold114.22	29.79	50.18	39.03	60.36	48.6	14.72	24.21	38.39	23.29
evm.model.scaffold114.21	74.85	73.96	64.09	82.17	82.25	67.12	69.42	84.94	66.79
evm.model.scaffold114.20	71	65.14	56.7	71.31	82.63	59.36	60.81	83.12	66.14
evm.model.scaffold114.2	0.23	0.08	0.22	0.09	0.08	0.03	0.14	0.04	0.19
evm.model.scaffold114.19	7371.57	2909.79	2314.08	1969.48	982.72	176.71	2282.94	312.06	856.91
evm.model.scaffold114.18	1435.67	2796.12	1834.28	1370.8	1517.09	1431.67	1124.66	408.6	1378.91
evm.model.scaffold114.17	136.57	20.27	106.33	16.38	9.23	37.49	87.99	4.88	42.56
evm.model.scaffold114.16	8303.38	19041.72	6639.74	3934.61	7064.45	3937.11	4958.6	2533.39	3133.17
evm.model.scaffold114.15	74497.22	96247.1	83239.04	50041.43	77076.46	76770.07	53693.67	41276.39	70821.67
evm.model.scaffold114.14	203.2	288.25	413.62	65.25	95.37	159.4	102.94	32.68	124.77
evm.model.scaffold114.13	4.3	6.67	5.21	6.96	3.07	21.23	20.74	7.78	10.17
evm.model.scaffold114.12	31.62	87.59	53	24.8	108.16	57.15	398.9	330.54	93.12
evm.model.scaffold114.11	0.29	0.2	0.2	0.22	0.09	0.05	0.05	0.2	0.03
evm.model.scaffold114.10	45969.08	58421.38	44851.78	40234.42	54918.86	39401.02	27535.6	25826.43	33009.13
evm.model.scaffold114.1	0.32	0.13	0.71	0.27	0.25	0.17	0.45	0.23	0.1
evm.model.scaffold113.9	1.22	3.02	3.76	2.69	4.13	4.33	4.02	8.39	6.06
evm.model.scaffold113.8	3.36	3.72	2.95	4.13	3.93	2.39	3.38	3.63	3.18
evm.model.scaffold113.7	1.86	2.02	1.48	2.7	3.6	1.81	1.83	3.41	2.79
evm.model.scaffold113.6	24.66	25.88	23.11	31.4	32.45	22.6	23.33	30.83	27.25
evm.model.scaffold113.5	20.55	25.76	27.29	21.24	11.82	23.8	25.82	21.92	18.61
evm.model.scaffold113.4	1.07	0.97	1.18	1.48	1.65	0.84	0.93	0.97	1.24
evm.model.scaffold113.3	99.37	96.56	87.37	116.38	106.57	93.37	88.37	108.66	90.7
evm.model.scaffold113.2	7.56	7.79	6.37	11.99	11.12	6.69	7.6	11.74	8.29
evm.model.scaffold113.16	55.92	45.06	52.78	55.87	41.16	31.81	23.86	61.43	36.63
evm.model.scaffold113.15	39.69	33.32	35.57	46.1	45.16	38.25	28.88	52.48	35.54
evm.model.scaffold113.14	60.59	67.83	59.87	30.02	65.44	48.21	30.69	29.88	55.08
evm.model.scaffold113.13	1.41	1.51	1.12	1.02	0.97	0.77	0.76	1.65	1.17
evm.model.scaffold113.12	3266.09	2648.07	2615.6	3432.65	2999.85	2598.02	3225.98	2964.64	3062.33
evm.model.scaffold113.11	66.15	63.71	61	81.59	73.83	76.85	61.08	84.23	60.9
evm.model.scaffold113.10	4.86	4.83	4.87	5.99	7.02	5.36	5.14	7.91	6.75
evm.model.scaffold113.1	18.14	16.73	15.57	17.78	18.64	19.19	17.87	21.73	18.76
evm.model.scaffold112.9	11.44	9.68	11.57	11.91	9.71	9.02	5.68	11	9.36
evm.model.scaffold112.8	0	0	0	0	0.26	0.06	0.12	0.24	0
evm.model.scaffold112.7	4.6	2.73	3.1	6.71	4.01	3.37	4.13	3.38	4.88
evm.model.scaffold112.6	45.8	43.06	45.04	56.6	56.26	47.92	39.72	57.09	45.56
evm.model.scaffold112.5	0	0	0	0.14	0	0.08	0	0.22	0.05
evm.model.scaffold112.4	0	7.99	1.94	2.63	11.74	3.76	6.89	35.25	11.03
evm.model.scaffold112.3	0	14.42	6.07	14.26	36.37	17.45	23.35	78.33	33.81
evm.model.scaffold112.2	1.98	12.75	20.56	1.87	26.45	7.72	2.91	30.08	15.91
evm.model.scaffold112.18	22.06	23.08	19.06	32.83	29.57	21.39	21.25	26.36	24.17
evm.model.scaffold112.17	59.36	49.79	48.14	71.72	62.61	52.11	55.82	66.62	60.07
evm.model.scaffold112.16	146.01	162.21	170.17	188.22	186.59	170.61	131.91	184.76	134.4
evm.model.scaffold112.15	3.1	1.1	2.93	2.8	3.1	3.29	2.8	3.62	3.89
evm.model.scaffold112.14	19.98	20.31	17.34	23.26	22.63	18.98	22.5	21.8	23.86
evm.model.scaffold112.13	12.7	12.63	10.67	15.21	14.84	13.13	11.88	15.03	14.19
evm.model.scaffold112.12	4.58	4.86	4.81	6.19	6.9	5.23	4.81	6.62	6.89
evm.model.scaffold112.11	1.16	22.58	15.03	24.76	64.88	32.09	40.39	127.6	48.58
evm.model.scaffold112.10	0.16	0.1	0	0.22	0.09	0.09	0.09	0.09	0.15
evm.model.scaffold112.1	96.76	80.19	88.14	112.53	185.05	68.93	70.56	196.7	114.45
evm.model.scaffold111.9	2.49	1.24	0.48	5.87	2.23	0.88	1.51	1.37	0.63
evm.model.scaffold111.8	0.57	0.51	0.59	0.7	0.89	0.5	0.47	0.84	0.78
